time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,0,0,1,0,0,0,0.0,0.0
30,4,2,2,11,11,3640,362,1,3640,3520,362,1.6,1.6
40,4,2,2,11,11,8320,830,1,8320,11500,830,1.3,1.3
50,4,2,2,11,11,7860,785,1,7860,19400,785,1.2,1.2
60,4,2,2,11,11,8380,836,1,8380,27580,836,1.2,1.2
70,4,2,2,11,11,10920,1090,1,10920,38460,1090,1.2,1.2
80,4,2,2,11,11,8080,807,1,8080,46500,807,1.1,1.1
90,4,2,2,11,11,7660,764,1,7660,54640,764,1.1,1.1
100,4,2,2,11,11,10720,1070,1,10720,65520,1070,1.1,1.1
110,4,2,2,11,11,8140,813,1,8140,73700,813,1.1,1.1
120,4,2,2,11,11,8160,814,1,8160,81880,814,1.1,1.1
130,4,2,2,11,11,10860,1085,1,10860,92780,1085,1.1,1.1
140,4,2,2,11,11,8400,838,1,8400,101000,838,1.1,1.1
150,4,2,2,11,11,8220,820,1,8220,109180,820,1.1,1.1
160,4,2,2,11,11,11200,1118,1,11200,120080,1118,1.1,1.1
170,4,2,2,11,11,8340,833,1,8340,128320,833,1.1,1.1
180,4,2,2,11,11,7940,793,1,7940,136460,793,1.1,1.1
