time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,40,3,1,40,60,3,2.7,2.7
30,4,2,2,11,11,6160,610,1,6160,6580,610,1.4,1.4
40,4,2,2,11,11,7300,728,1,7300,14000,728,1.2,1.2
50,4,2,2,11,11,9940,992,1,9940,24280,992,1.2,1.2
60,4,2,2,11,11,8060,805,1,8060,32460,805,1.2,1.2
70,4,2,2,11,11,7760,775,1,7760,40480,775,1.1,1.1
80,4,2,2,11,11,7320,730,1,7320,48440,730,1.1,1.1
90,4,2,2,11,11,11360,1132,1,11360,59340,1132,1.1,1.1
100,4,2,2,11,11,7720,771,1,7720,67500,771,1.1,1.1
110,4,2,2,11,11,8600,859,1,8600,75820,859,1.1,1.1
120,4,2,2,11,11,10860,1084,1,10860,86740,1084,1.1,1.1
130,4,2,2,11,11,7960,795,1,7960,94980,795,1.1,1.1
140,4,2,2,11,11,8880,887,1,8880,103220,887,1.1,1.1
150,4,2,2,11,11,10660,1064,1,10660,114220,1064,1.1,1.1
160,4,2,2,11,11,8620,861,1,8620,122460,861,1.1,1.1
170,4,2,2,11,11,8000,799,1,8000,130720,799,1.1,1.1
180,4,2,2,11,11,10920,1091,1,10920,141660,1091,1.1,1.1
