time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,2800,275,1,2800,2820,275,1.6,1.6
30,4,2,2,11,11,7460,743,1,7460,10360,743,1.3,1.3
40,4,2,2,11,11,8120,811,1,8120,18440,811,1.2,1.2
50,4,2,2,11,11,11260,1124,1,11260,29180,1124,1.1,1.1
60,4,2,2,11,11,8160,815,1,8160,37200,815,1.1,1.1
70,4,2,2,11,11,8200,819,1,8200,45420,819,1.1,1.1
80,4,2,2,11,11,10520,1050,1,10520,56120,1050,1.1,1.1
90,4,2,2,11,11,8360,833,1,8360,64260,833,1.1,1.1
100,4,2,2,11,11,7920,791,1,7920,72400,791,1.1,1.1
110,4,2,2,11,11,10620,1060,1,10620,83280,1060,1.1,1.1
120,4,2,2,11,11,8020,801,1,8020,91460,801,1.1,1.1
130,4,2,2,11,11,8220,821,1,8220,99680,821,1.1,1.1
140,4,2,2,11,11,11480,1146,1,11480,110540,1146,1.1,1.1
150,4,2,2,11,11,8460,844,1,8460,118720,844,1.1,1.1
160,4,2,2,11,11,7960,795,1,7960,126900,795,1.1,1.1
170,4,2,2,11,11,10820,1081,1,10820,137820,1081,1.1,1.1
180,4,2,2,11,11,8240,823,1,8240,146080,823,1.1,1.1
