time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,0,0,1,0,0,0,0.0,0.0
30,4,2,2,11,11,8340,826,1,8340,8440,826,1.3,1.3
40,4,2,2,11,11,7760,775,1,7760,16340,775,1.2,1.2
50,4,2,2,11,11,8400,838,1,8400,24420,838,1.2,1.2
60,4,2,2,11,11,11220,1120,1,11220,35100,1120,1.1,1.1
70,4,2,2,11,11,7940,793,1,7940,43320,793,1.1,1.1
80,4,2,2,11,11,7760,775,1,7760,51300,775,1.1,1.1
90,4,2,2,11,11,10800,1077,1,10800,62180,1077,1.1,1.1
100,4,2,2,11,11,7820,781,1,7820,70360,781,1.1,1.1
110,4,2,2,11,11,8240,823,1,8240,78580,823,1.1,1.1
120,4,2,2,11,11,11360,1134,1,11360,89560,1134,1.1,1.1
130,4,2,2,11,11,8000,799,1,8000,97760,799,1.1,1.1
140,4,2,2,11,11,8180,817,1,8180,106020,817,1.1,1.1
150,4,2,2,11,11,11720,1170,1,11720,116980,1170,1.1,1.1
160,4,2,2,11,11,8440,842,1,8440,125160,842,1.1,1.1
170,4,2,2,11,11,7900,789,1,7900,133400,789,1.1,1.1
180,4,2,2,11,11,10820,1081,1,10820,144380,1081,1.1,1.1
