time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,0,0,1,0,0,0,0.0,0.0
30,4,2,2,11,11,4720,470,1,4720,4480,470,1.6,1.6
40,4,2,2,11,11,10580,1056,1,10580,14880,1056,1.2,1.2
50,4,2,2,11,11,8060,805,1,8060,22700,805,1.2,1.2
60,4,2,2,11,11,8260,825,1,8260,30900,825,1.2,1.2
70,4,2,2,11,11,10480,1046,1,10480,41600,1046,1.1,1.1
80,4,2,2,11,11,8000,798,1,8000,49560,798,1.1,1.1
90,4,2,2,11,11,8280,825,1,8280,57660,825,1.1,1.1
100,4,2,2,11,11,8060,804,1,8060,65860,804,1.1,1.1
110,4,2,2,11,11,10800,1079,1,10800,76780,1079,1.1,1.1
120,4,2,2,11,11,8420,841,1,8420,85020,841,1.1,1.1
130,4,2,2,11,11,8340,833,1,8340,93220,833,1.1,1.1
140,4,2,2,11,11,11140,1112,1,11140,104200,1112,1.1,1.1
150,4,2,2,11,11,8140,813,1,8140,112320,813,1.1,1.1
160,4,2,2,11,11,8840,883,1,8840,120460,883,1.1,1.1
170,4,2,2,11,11,10940,1093,1,10940,131400,1093,1.1,1.1
180,4,2,2,11,11,8720,871,1,8720,139520,871,1.1,1.1
