time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,11,11,0,0,0,0,0,0,0.0,0.0
20,4,2,2,11,11,0,0,1,0,0,0,0.0,0.0
30,4,2,2,11,11,5120,505,1,5120,5180,505,1.4,1.4
40,4,2,2,11,11,7300,729,1,7300,12540,729,1.3,1.3
50,4,2,2,11,11,6740,672,1,6740,19600,672,1.2,1.2
60,4,2,2,11,11,10520,1050,1,10520,30240,1050,1.2,1.2
70,4,2,2,11,11,7840,783,1,7840,38260,783,1.1,1.1
80,4,2,2,11,11,8760,875,1,8760,46420,875,1.1,1.1
90,4,2,2,11,11,10400,1037,1,10400,57100,1037,1.1,1.1
100,4,2,2,11,11,8440,843,1,8440,65280,843,1.1,1.1
110,4,2,2,11,11,8700,869,1,8700,73520,869,1.1,1.1
120,4,2,2,11,11,10760,1074,1,10760,84520,1074,1.1,1.1
130,4,2,2,11,11,8400,839,1,8400,92780,839,1.1,1.1
140,4,2,2,11,11,8020,801,1,8020,100960,801,1.1,1.1
150,4,2,2,11,11,10840,1082,1,10840,111900,1082,1.1,1.1
160,4,2,2,11,11,8180,817,1,8180,120140,817,1.1,1.1
170,4,2,2,11,11,8420,841,1,8420,128380,841,1.1,1.1
180,4,2,2,11,11,10960,1095,1,10960,139380,1095,1.1,1.1
