time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,27440,2698,10,9980,60,981,256.0,1824.0
31,4,2,2,28,28,30080,2644,10,880,1080,77,10311.8,13946.8
41,4,2,2,28,28,22360,2161,10,1360,2600,131,16341.3,18445.0
52,4,2,2,28,28,50760,4969,10,2980,5560,291,23995.0,28333.2
62,4,2,2,28,28,35860,3482,10,3840,9500,372,27617.1,33296.7
72,4,2,2,28,28,60700,5993,10,4920,14240,485,30286.1,37898.6
82,4,2,2,28,28,48300,4754,10,6280,19920,618,27956.3,32954.7
93,4,2,2,28,28,70820,6865,10,6120,26220,593,25145.4,28811.7
103,4,2,2,28,28,82280,8187,10,8560,34580,851,22668.4,24868.2
113,4,2,2,28,28,80020,7963,10,9520,44280,947,20328.8,22195.4
123,4,2,2,28,28,80160,7849,10,7060,51600,691,19140.2,21218.0
133,4,2,2,28,28,92740,8918,10,9800,61340,942,17847.5,19128.7
143,4,2,2,28,28,50860,5051,10,6880,68480,683,17370.9,18592.0
153,4,2,2,28,28,72680,7201,10,4680,73380,463,17247.6,18462.2
164,4,2,2,28,28,80060,7399,10,9700,82680,896,16808.8,17990.6
174,4,2,2,28,28,119780,11833,10,12200,95320,1205,16035.3,16907.9
184,4,2,2,28,28,94380,9312,10,9060,104620,893,15422.8,16023.7
