time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,4800,477,1,840,480,83,635.0,635.0
40,4,4,4,21,21,75320,7286,1,8160,8040,789,1412.5,1412.5
50,4,4,4,21,21,72580,7240,1,6960,14720,694,1421.2,1421.2
60,4,4,4,21,21,70200,6960,1,7040,21960,698,1360.0,1360.0
70,4,4,4,21,21,113040,11138,1,13020,34180,1282,1231.7,1231.7
81,4,4,4,21,21,108020,10619,1,11240,45000,1104,1101.6,1101.6
91,4,4,4,21,21,127420,12677,1,13020,58040,1295,1007.9,1007.9
101,4,4,4,21,21,224120,22137,1,22540,80740,2226,860.3,860.3
111,4,4,4,21,21,193840,19112,1,19900,100700,1962,776.4,776.4
121,4,4,4,21,21,172100,17109,1,17440,118560,1733,723.1,723.1
131,4,4,4,21,21,295900,29522,1,30520,148960,3044,647.9,647.9
141,4,4,4,21,21,284280,28309,1,28860,177720,2873,587.3,587.3
151,4,4,4,21,21,198760,19651,1,20560,198280,2032,568.1,568.1
161,4,4,4,21,21,317880,31176,1,32640,231100,3201,538.8,538.8
171,4,4,4,21,21,282760,28143,1,28580,259900,2844,509.6,509.6
181,4,4,4,21,21,269760,26807,1,28080,287180,2790,491.6,491.6
