time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,12080,1195,1,1300,1280,128,3.2,3.2
30,4,2,2,19,19,25140,2473,1,2640,3860,259,3.2,3.2
40,4,2,2,19,19,51620,5140,1,5220,9220,519,2.5,2.5
50,4,2,2,19,19,29060,2900,1,2920,12040,291,2.6,2.6
60,4,2,2,19,19,64140,6391,1,6600,18640,657,2.1,2.1
70,4,2,2,19,19,81020,8076,1,8080,26980,805,1.9,1.9
80,4,2,2,19,19,63520,6337,1,6960,33480,694,1.8,1.8
90,4,2,2,19,19,68260,6788,1,7460,40480,741,1.7,1.7
100,4,2,2,19,19,93140,9282,1,9500,50060,946,1.6,1.6
110,4,2,2,19,19,64100,6390,1,6280,56740,626,1.5,1.5
120,4,2,2,19,19,72360,7220,1,7320,64060,730,1.5,1.5
130,4,2,2,19,19,93700,9351,1,10020,73760,1000,1.5,1.5
140,4,2,2,19,19,70860,7072,1,7380,80880,736,1.4,1.4
150,4,2,2,19,19,72360,7217,1,7320,88380,730,1.4,1.4
160,4,2,2,19,19,93540,9334,1,9760,98020,973,1.4,1.4
170,4,2,2,19,19,72040,7190,1,7940,105360,792,1.4,1.4
180,4,2,2,19,19,74660,7448,1,7420,112920,740,1.4,1.4
