time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,15360,1533,1,1660,740,165,2454.0,2454.0
40,4,4,4,19,19,76760,7173,1,8420,9440,786,1453.6,1453.6
50,4,4,4,19,19,95300,9409,1,8820,18500,870,1241.4,1241.4
60,4,4,4,19,19,66580,6623,1,7000,25520,696,1264.0,1264.0
71,4,4,4,19,19,134500,13344,1,13320,38960,1321,1118.1,1118.1
81,4,4,4,19,19,143460,14281,1,14300,53580,1423,974.0,974.0
91,4,4,4,19,19,144100,14240,1,14700,68260,1452,892.3,892.3
101,4,4,4,19,19,326460,32358,1,34540,102400,3423,701.0,701.0
111,4,4,4,19,19,289480,28818,1,28820,131860,2869,605.6,605.6
121,4,4,4,19,19,214520,21248,1,21700,153220,2149,575.0,575.0
131,4,4,4,19,19,389800,38332,1,40080,193500,3941,513.5,513.5
141,4,4,4,19,19,293720,29199,1,30400,223500,3022,483.6,483.6
151,4,4,4,19,19,239400,23868,1,24340,248380,2426,468.9,468.9
161,4,4,4,19,19,435840,43028,1,45480,292760,4490,435.2,435.2
171,4,4,4,19,19,301720,30006,1,30540,323500,3037,420.1,420.1
181,4,4,4,19,19,224180,22335,1,23540,346860,2345,414.5,414.5
