time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,9140,905,1,920,1020,91,3.9,3.9
30,4,2,2,21,21,32400,3193,1,3240,4340,319,3.6,3.6
40,4,2,2,21,21,47040,4681,1,4620,9220,459,2.6,2.6
50,4,2,2,21,21,52340,5221,1,5160,14520,514,3.1,3.1
60,4,2,2,21,21,87740,8746,1,8960,23620,893,2.4,2.4
70,4,2,2,21,21,67020,6668,1,6680,30480,664,2.1,2.1
80,4,2,2,21,21,56640,5650,1,5900,36340,588,2.0,2.0
90,4,2,2,21,21,89820,8947,1,8900,45500,886,1.9,1.9
100,4,2,2,21,21,71300,7106,1,7500,52840,747,1.8,1.8
110,4,2,2,21,21,69880,6973,1,7280,59900,726,1.7,1.7
120,4,2,2,21,21,68580,6842,1,6800,67000,678,1.7,1.7
130,4,2,2,21,21,93120,9287,1,9020,76560,899,1.6,1.6
140,4,2,2,21,21,68740,6851,1,7140,83640,711,1.6,1.6
150,4,2,2,21,21,71420,7124,1,7500,90980,748,1.6,1.6
160,4,2,2,21,21,96660,9631,1,9840,100840,980,1.5,1.5
170,4,2,2,21,21,71200,7102,1,7340,108060,732,1.5,1.5
180,4,2,2,21,21,74560,7440,1,7640,115740,762,1.5,1.5
