time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,33800,3331,7,7160,420,705,2183.7,3112.7
41,4,4,4,28,28,49480,4575,10,3600,1040,332,4814.8,8015.0
51,4,4,4,28,28,23800,2368,10,2080,3180,207,11239.8,16943.1
61,4,4,4,28,28,45720,4399,10,4420,7500,425,22014.1,25712.1
71,4,4,4,28,28,38000,3697,10,3180,11140,309,23884.7,28275.9
82,4,4,4,28,28,60480,5682,10,5440,16640,511,26352.9,37244.3
92,4,4,4,28,28,64320,6230,10,6460,22580,625,26545.8,41573.8
102,4,4,4,28,28,77620,7643,10,7180,30100,707,23291.1,34324.5
113,4,4,4,28,28,61740,6105,10,6700,36980,662,20629.4,26783.8
123,4,4,4,28,28,47480,4586,10,5060,41820,488,20230.7,26410.3
133,4,4,4,28,28,91720,9029,10,9600,50860,945,19281.1,24099.5
143,4,4,4,28,28,123140,11815,10,12760,63780,1224,17275.2,19924.4
154,4,4,4,28,28,69960,6792,10,6900,70920,669,16320.5,18714.8
164,4,4,4,28,28,102040,10067,10,10660,81420,1051,15683.9,17420.0
174,4,4,4,28,28,110880,10823,10,11020,92420,1075,15038.6,16303.5
184,4,4,4,28,28,74800,7361,10,7960,99920,783,14734.4,15782.8
