time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,18120,1790,10,2120,2340,209,16.8,23.7
30,4,2,2,30,30,77300,7536,10,7360,10220,717,13.2,15.3
40,4,2,2,30,30,92140,9092,10,8780,19360,866,13.2,15.1
50,4,2,2,30,30,120040,11744,10,12080,31580,1181,10.6,11.9
60,4,2,2,30,30,159720,15795,10,16560,48100,1637,8.9,9.6
70,4,2,2,30,30,170500,16928,10,18600,65980,1846,8.3,8.9
80,4,2,2,30,30,188920,18786,10,19620,85540,1951,7.5,8.0
91,4,2,2,30,30,203540,20200,10,20620,105760,2046,6.9,7.3
101,4,2,2,30,30,208920,20819,10,21080,126680,2100,6.5,6.9
111,4,2,2,30,30,284660,28361,10,29100,155780,2899,6.1,6.4
121,4,2,2,30,30,221480,22077,10,23400,178780,2332,5.8,6.1
131,4,2,2,30,30,207440,20677,10,21380,200220,2131,5.6,5.9
141,4,2,2,30,30,284220,28286,10,29700,229500,2955,5.4,5.6
151,4,2,2,30,30,242600,24177,10,24160,254360,2407,5.2,5.4
161,4,2,2,30,30,224320,22214,10,21820,276740,2160,5.1,5.3
171,4,2,2,30,30,276620,27584,10,26900,304840,2682,5.1,5.2
181,4,2,2,30,30,224540,22344,10,24520,328800,2440,5.0,5.2
