time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,27700,2715,1,3100,1980,303,1455.2,1455.2
30,4,2,2,19,19,95600,8901,1,9860,11760,918,1088.8,1088.8
41,4,2,2,19,19,192320,19037,1,20180,31480,1997,763.0,763.0
51,4,2,2,19,19,168540,16624,1,18740,49140,1848,626.4,626.4
61,4,2,2,19,19,227040,22636,1,22960,72000,2289,529.1,529.1
71,4,2,2,19,19,438700,43247,1,44860,117800,4422,414.2,414.2
81,4,2,2,19,19,335260,33402,1,33780,151440,3365,373.0,373.0
91,4,2,2,19,19,384960,37741,1,38960,191060,3819,335.5,335.5
101,4,2,2,19,19,419600,41565,1,43080,233800,4267,314.1,314.1
111,4,2,2,19,19,386260,38247,1,39800,273520,3940,297.1,297.1
121,4,2,2,19,19,382240,37996,1,39400,312260,3916,279.7,279.7
131,4,2,2,19,19,546360,54046,1,55960,368160,5535,264.0,264.0
142,4,2,2,19,19,308540,30700,1,30240,400400,3008,260.1,260.1
152,4,2,2,19,19,406980,40155,1,43040,441460,4246,253.1,253.1
162,4,2,2,19,19,522840,51008,1,52460,495260,5118,245.0,245.0
172,4,2,2,19,19,336180,33460,1,33820,529520,3366,245.5,245.5
182,4,2,2,19,19,447300,44164,1,46040,575560,4545,238.5,238.5
