time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,26100,2572,1,2820,1540,277,2553.7,2553.7
40,4,4,4,19,19,57040,5463,1,6260,8020,599,1678.3,1678.3
50,4,4,4,19,19,63020,6216,1,6960,14700,686,1526.7,1526.7
60,4,4,4,19,19,98720,9835,1,10060,24660,1002,1434.3,1434.3
70,4,4,4,19,19,95900,9536,1,9740,34780,968,1235.3,1235.3
81,4,4,4,19,19,156300,15529,1,14980,50800,1488,1004.3,1004.3
91,4,4,4,19,19,215780,21303,1,22460,72400,2217,854.0,854.0
101,4,4,4,19,19,168180,16754,1,17580,89380,1751,794.2,794.2
111,4,4,4,19,19,200900,19871,1,20520,109780,2029,727.1,727.1
121,4,4,4,19,19,313320,31135,1,32340,141820,3213,643.8,643.8
131,4,4,4,19,19,236480,23451,1,24500,166160,2429,601.9,601.9
141,4,4,4,19,19,303900,30065,1,30640,197360,3031,550.1,550.1
151,4,4,4,19,19,364740,36009,1,36600,234920,3613,510.1,510.1
161,4,4,4,19,19,296260,29528,1,30200,265780,3010,484.1,484.1
171,4,4,4,19,19,248800,24773,1,25080,290660,2497,473.4,473.4
181,4,4,4,19,19,309120,30779,1,32700,323080,3255,460.5,460.5
