time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,5580,555,1,580,620,57,6.4,6.4
40,4,4,4,21,21,19640,1930,1,1780,2580,174,4.5,4.5
50,4,4,4,21,21,22940,2277,1,2520,4980,250,4.7,4.7
60,4,4,4,21,21,16060,1595,1,1680,6620,166,4.9,4.9
70,4,4,4,21,21,20160,1996,1,2140,8720,211,4.7,4.7
80,4,4,4,21,21,51520,5136,1,5180,13900,516,3.8,3.8
90,4,4,4,21,21,37260,3708,1,3800,17740,378,3.5,3.5
100,4,4,4,21,21,45940,4579,1,4760,22600,474,3.1,3.1
110,4,4,4,21,21,62700,6236,1,6260,28880,622,2.9,2.9
120,4,4,4,21,21,39920,3980,1,4240,33000,422,2.8,2.8
131,4,4,4,21,21,50100,4957,1,4940,38100,488,2.6,2.6
141,4,4,4,21,21,77500,7720,1,8060,45960,802,2.5,2.5
151,4,4,4,21,21,41960,4184,1,4300,50340,428,2.4,2.4
161,4,4,4,21,21,55400,5526,1,5760,56040,574,2.3,2.3
171,4,4,4,21,21,53460,5328,1,5280,61460,526,2.3,2.3
181,4,4,4,21,21,71940,7178,1,7660,68900,764,2.2,2.2
