time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,24600,2436,10,8320,40,824,851.9,4596.0
41,4,4,4,28,28,55800,5183,10,2880,1160,267,11464.6,14406.0
51,4,4,4,28,28,39020,3855,10,1880,3000,185,16172.2,19052.3
61,4,4,4,28,28,35360,3487,10,3160,5840,311,21407.7,24222.3
71,4,4,4,28,28,94060,9156,10,9400,15240,915,24307.7,27965.4
81,4,4,4,28,28,50840,4971,10,5500,20700,537,21570.0,23940.3
91,4,4,4,28,28,52680,5174,10,5440,26260,534,20534.2,22468.6
102,4,4,4,28,28,72360,7124,10,7440,33680,732,19568.5,21833.9
112,4,4,4,28,28,37600,3670,10,3860,37760,376,19181.1,21516.8
122,4,4,4,28,28,56260,5519,10,5880,43800,576,19107.8,21561.0
132,4,4,4,28,28,102840,10155,10,11120,54300,1098,18306.7,20642.9
143,4,4,4,28,28,70840,6611,10,7900,61580,737,17523.4,19416.3
153,4,4,4,28,28,91340,8877,10,9340,71200,907,16922.3,18969.5
163,4,4,4,28,28,91560,9008,10,8760,80300,861,16271.9,18630.3
174,4,4,4,28,28,81660,7985,10,7980,87900,780,15801.4,18069.3
184,4,4,4,28,28,94560,9387,10,9700,97760,962,15380.0,17584.4
