time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,18520,1839,10,2220,2400,220,17.8,23.6
30,4,2,2,30,30,82660,7800,10,7920,10840,747,12.7,14.7
40,4,2,2,30,30,98420,9697,10,10300,20560,1014,11.4,12.4
50,4,2,2,30,30,131160,12954,10,12760,34140,1260,10.3,11.1
61,4,2,2,30,30,174520,17234,10,17580,52460,1736,8.5,8.9
71,4,2,2,30,30,193140,19196,10,18940,72180,1882,7.4,7.8
81,4,2,2,30,30,224720,22413,10,23680,95300,2361,6.8,7.6
91,4,2,2,30,30,205400,20381,10,20680,115500,2051,6.4,7.0
101,4,2,2,30,30,229880,22769,10,22560,138820,2234,6.0,6.5
111,4,2,2,30,30,257540,25499,10,27620,166140,2734,5.7,6.2
121,4,2,2,30,30,217760,21671,10,21380,187780,2127,5.5,5.9
131,4,2,2,30,30,219360,21712,10,23440,210700,2320,5.4,5.7
141,4,2,2,30,30,216280,21539,10,21980,233080,2189,5.2,5.5
151,4,2,2,30,30,311980,31073,10,32380,264680,3225,5.1,5.4
161,4,2,2,30,30,233320,23137,10,23380,288200,2318,5.0,5.2
171,4,2,2,30,30,219240,21784,10,22420,310720,2227,4.9,5.1
181,4,2,2,30,30,301780,29989,10,30460,342460,3026,4.8,5.0
