time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,12980,1295,1,1280,300,127,1622.7,1622.7
40,4,4,4,21,21,37020,3687,1,4600,4980,458,2834.4,2834.4
50,4,4,4,21,21,66240,6555,1,6220,11500,615,1960.6,1960.6
60,4,4,4,21,21,94880,9451,1,9180,21700,914,1563.5,1563.5
70,4,4,4,21,21,77820,7716,1,8020,29180,795,1441.9,1441.9
80,4,4,4,21,21,103140,10224,1,10920,39900,1082,1274.0,1274.0
90,4,4,4,21,21,186900,18584,1,18880,59100,1877,1051.0,1051.0
100,4,4,4,21,21,188940,18677,1,18960,78720,1874,892.8,892.8
110,4,4,4,21,21,222180,22037,1,22040,101580,2186,772.4,772.4
120,4,4,4,21,21,282860,27958,1,29080,130360,2874,696.4,696.4
130,4,4,4,21,21,273540,27245,1,27580,158020,2747,626.4,626.4
141,4,4,4,21,21,256400,25449,1,25960,184720,2576,581.1,581.1
151,4,4,4,21,21,351260,34617,1,35660,220620,3514,539.4,539.4
161,4,4,4,21,21,233820,23274,1,22900,244300,2279,522.0,522.0
171,4,4,4,21,21,266920,26609,1,27520,272020,2743,501.9,501.9
181,4,4,4,21,21,337240,33512,1,34520,306340,3430,484.7,484.7
