time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,23740,2368,8,6000,380,598,673.3,1956.4
40,4,4,4,28,28,50320,4761,10,5000,1600,473,7103.5,9454.0
50,4,4,4,28,28,50140,4990,10,3300,4640,328,14184.3,17510.1
60,4,4,4,28,28,56840,5608,10,4540,9940,447,19670.4,25697.2
71,4,4,4,28,28,51480,5007,10,5000,14740,486,21876.1,30184.6
81,4,4,4,28,28,77640,7674,10,7540,22500,745,22021.4,29756.5
91,4,4,4,28,28,91680,9014,10,9540,31200,938,19447.5,25907.1
101,4,4,4,28,28,98020,9481,10,10500,41660,1015,16839.3,20702.1
111,4,4,4,28,28,114780,11350,10,12660,54340,1251,14980.2,18205.9
122,4,4,4,28,28,109780,10789,10,10960,65100,1077,13713.4,16081.6
132,4,4,4,28,28,83100,8127,10,8920,73940,872,13338.2,15612.1
142,4,4,4,28,28,136880,12893,10,13820,87220,1301,12814.8,14947.2
153,4,4,4,28,28,120320,11940,10,12420,99740,1232,12123.9,14046.5
163,4,4,4,28,28,132380,13081,10,12520,112480,1237,11697.5,13756.1
173,4,4,4,28,28,114760,11243,10,11660,124020,1142,11302.8,13185.7
183,4,4,4,28,28,128460,12642,10,13600,137220,1338,11023.4,12933.1
