time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,5420,539,10,1060,980,105,61.3,282.0
40,4,4,4,28,28,35780,3452,10,3840,4720,370,32.9,77.2
50,4,4,4,28,28,45560,4495,10,4640,9380,457,25.7,48.3
60,4,4,4,28,28,65640,6510,10,6460,15620,640,23.5,40.2
71,4,4,4,28,28,58380,5756,10,5880,21520,579,21.1,33.7
81,4,4,4,28,28,63660,6284,10,5940,27820,586,19.6,30.3
91,4,4,4,28,28,103180,10189,10,11380,39000,1123,16.9,24.8
101,4,4,4,28,28,112000,11021,10,11400,50400,1121,14.9,20.8
111,4,4,4,28,28,85100,8475,10,8820,59500,878,14.1,19.1
121,4,4,4,28,28,157500,15631,10,16540,75360,1641,12.7,16.7
131,4,4,4,28,28,139200,13669,10,14360,89680,1410,11.7,15.1
141,4,4,4,28,28,144420,14401,10,14460,103900,1441,11.0,13.8
151,4,4,4,28,28,172180,17135,10,17800,120860,1771,10.4,13.4
161,4,4,4,28,28,151360,14999,10,16420,136520,1627,9.9,12.5
172,4,4,4,28,28,154960,15426,10,15780,152300,1570,9.5,11.9
182,4,4,4,28,28,164480,16341,10,17520,169780,1740,9.2,11.5
