time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,29420,2894,7,5100,340,501,1655.6,3946.6
41,4,4,4,30,30,52780,4852,10,7480,2680,687,4957.2,9707.0
51,4,4,4,30,30,43080,4195,10,3840,6220,374,13841.2,18974.6
61,4,4,4,30,30,62160,6130,10,4880,11320,481,18155.5,23935.7
71,4,4,4,30,30,36400,3553,10,3120,14640,304,21088.1,28976.6
82,4,4,4,30,30,57920,5599,10,4860,19940,469,23982.6,36452.7
92,4,4,4,30,30,64920,6392,10,6880,26700,677,24417.8,41366.8
102,4,4,4,30,30,59420,5856,10,6060,32840,597,23059.2,40100.6
112,4,4,4,30,30,67820,6710,10,6600,39440,653,21963.5,37970.0
122,4,4,4,30,30,132100,13025,10,13220,52540,1303,19060.2,32232.7
132,4,4,4,30,30,100480,9966,10,10980,63260,1089,17185.1,27361.6
142,4,4,4,30,30,111700,11025,10,11120,74300,1097,15954.1,25560.8
153,4,4,4,30,30,152520,14972,10,15480,90160,1519,14795.3,23907.0
163,4,4,4,30,30,98240,9758,10,10940,100900,1086,14246.2,23149.4
173,4,4,4,30,30,103360,10213,10,10640,110980,1051,13955.8,23079.4
183,4,4,4,30,30,131040,12903,10,13760,124520,1354,13741.3,23132.0
