time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,2620,261,10,380,500,37,103.0,405.8
40,4,4,4,30,30,31940,3133,10,3520,4080,345,44.0,107.0
50,4,4,4,30,30,38920,3817,10,3600,8060,353,32.9,65.5
60,4,4,4,30,30,59840,5934,10,5300,13860,525,26.1,44.7
70,4,4,4,30,30,91900,9055,10,9240,23080,910,20.2,30.6
80,4,4,4,30,30,79080,7808,10,8040,31300,793,17.9,25.9
91,4,4,4,30,30,51820,5130,10,5680,37100,562,18.1,26.6
101,4,4,4,30,30,124920,12422,10,12460,49920,1239,15.7,22.1
111,4,4,4,30,30,108960,10836,10,11920,61400,1185,14.2,19.3
121,4,4,4,30,30,99840,9913,10,9900,71420,983,13.4,17.9
131,4,4,4,30,30,149460,14843,10,15360,87060,1525,12.3,15.8
141,4,4,4,30,30,139080,13825,10,13760,100680,1367,11.5,14.5
151,4,4,4,30,30,102540,10213,10,10680,110980,1063,11.2,14.7
161,4,4,4,30,30,163920,16210,10,16500,127640,1631,10.6,13.7
171,4,4,4,30,30,136140,13535,10,13920,141240,1383,10.3,13.0
181,4,4,4,30,30,125500,12502,10,13480,154640,1342,10.0,12.6
