time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,9460,923,1,1180,0,115,0.0,0.0
30,4,2,2,19,19,39960,3978,1,4020,4180,400,2982.7,2982.7
40,4,2,2,19,19,226020,22141,1,23120,27260,2264,892.1,892.1
50,4,2,2,19,19,97520,9678,1,10260,38300,1018,844.5,844.5
60,4,2,2,19,19,194780,19398,1,19160,57600,1908,668.9,668.9
70,4,2,2,19,19,442840,43919,1,45900,102700,4552,469.8,469.8
80,4,2,2,19,19,338000,33525,1,35060,137040,3477,408.2,408.2
90,4,2,2,19,19,435720,43303,1,44320,182040,4404,350.9,350.9
100,4,2,2,19,19,552640,54989,1,56180,238740,5590,307.9,307.9
110,4,2,2,19,19,402360,39964,1,40500,279460,4022,293.0,293.0
121,4,2,2,19,19,481620,47741,1,49620,328760,4918,275.2,275.2
131,4,2,2,19,19,592620,58646,1,61080,389080,6044,260.1,260.1
141,4,2,2,19,19,369120,36717,1,39020,427180,3881,256.3,256.3
151,4,2,2,19,19,402700,39922,1,40600,468220,4024,249.1,249.1
161,4,2,2,19,19,638740,63702,1,65700,533440,6552,239.0,239.0
171,4,2,2,19,19,382140,37978,1,39340,573500,3909,237.4,237.4
181,4,2,2,19,19,420820,41752,1,43180,616440,4284,232.5,232.5
