time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,80,7,10,0,0,0,0.0,0.0
30,4,2,2,30,30,38820,3853,10,4320,4440,428,17.9,25.8
40,4,2,2,30,30,81600,8068,10,8020,12540,792,14.1,16.6
50,4,2,2,30,30,97260,9647,10,9580,22260,950,12.7,15.6
60,4,2,2,30,30,103460,10199,10,10120,33240,997,11.2,13.6
70,4,2,2,30,30,188960,18624,10,19020,53000,1874,9.0,10.2
81,4,2,2,30,30,216780,21141,10,21880,75480,2133,7.8,9.5
91,4,2,2,30,30,207900,20596,10,21280,96560,2108,7.0,8.3
101,4,2,2,30,30,238560,23768,10,23300,120360,2321,6.5,7.4
111,4,2,2,30,30,174220,17345,10,18580,138200,1849,6.5,7.2
121,4,2,2,30,30,220380,21837,10,22980,161100,2277,6.1,6.7
131,4,2,2,30,30,244320,24346,10,24840,185940,2475,5.9,6.3
141,4,2,2,30,30,219580,21671,10,22520,208640,2222,5.7,6.1
151,4,2,2,30,30,246260,24552,10,25560,234200,2548,5.5,5.8
161,4,2,2,30,30,284280,28283,10,29160,263120,2901,5.3,5.6
171,4,2,2,30,30,239020,23773,10,23740,286880,2361,5.1,5.4
181,4,2,2,30,30,277660,27496,10,28000,315600,2772,5.0,5.3
