time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,13740,1360,10,5720,80,566,147.3,861.0
31,4,2,2,28,28,61480,5564,10,5620,1620,508,9969.2,11813.4
41,4,2,2,28,28,72560,6755,10,4520,6260,420,15578.3,16321.4
52,4,2,2,28,28,83880,8268,10,8440,14880,832,18800.7,22863.5
62,4,2,2,28,28,85560,8450,10,9320,23800,920,17417.7,21778.3
72,4,2,2,28,28,101220,9695,10,9500,33400,909,15766.3,19698.0
82,4,2,2,28,28,34900,3443,10,3940,37220,388,15065.0,18174.3
92,4,2,2,28,28,129900,12856,10,13320,50680,1318,14747.0,17429.3
103,4,2,2,28,28,70520,6938,10,7600,58560,747,13675.7,15475.1
113,4,2,2,28,28,97520,9632,10,10840,68800,1070,13020.0,14398.3
123,4,2,2,28,28,97920,9600,10,11180,80100,1096,12610.3,13917.7
134,4,2,2,28,28,98280,8742,10,10020,90040,891,12441.7,13566.0
144,4,2,2,28,28,151940,14816,10,13960,103680,1361,11900.1,12888.6
155,4,2,2,28,28,122900,12017,10,14940,117480,1460,11352.6,12280.5
165,4,2,2,28,28,99440,9716,10,7840,125160,766,11327.3,12336.1
175,4,2,2,28,28,161160,16013,10,17160,142840,1705,10940.1,12162.7
185,4,2,2,28,28,149620,14796,10,15420,158120,1524,10447.7,11703.6
