time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,31020,3081,10,10240,40,1017,1004.8,5337.0
40,4,4,4,28,28,26900,2515,10,820,780,76,9488.1,12295.0
51,4,4,4,28,28,35200,3441,10,1260,2100,123,17227.7,21645.9
61,4,4,4,28,28,36860,3661,10,2320,4400,230,25347.9,29264.4
71,4,4,4,28,28,48940,4822,10,4260,8380,419,30977.5,34530.1
81,4,4,4,28,28,43780,4268,10,4540,12940,442,32723.0,39347.2
92,4,4,4,28,28,50200,4779,10,4880,18100,464,30400.7,36126.3
102,4,4,4,28,28,43780,4230,10,4380,22660,423,28686.0,33351.9
112,4,4,4,28,28,51580,5105,10,5420,28380,536,27107.4,31200.6
122,4,4,4,28,28,32340,3188,10,3420,31620,337,26336.2,30439.8
132,4,4,4,28,28,32140,3151,10,3480,35160,341,26078.7,30199.3
143,4,4,4,28,28,41400,4056,10,4340,39100,425,26292.6,30417.9
153,4,4,4,28,28,65820,6449,10,6740,45820,660,25874.3,30104.3
163,4,4,4,28,28,72740,7192,10,7640,53180,755,24261.0,28442.4
173,4,4,4,28,28,58800,5789,10,6180,59400,608,23103.9,27144.0
183,4,4,4,28,28,128420,12598,10,13780,72720,1351,20830.8,23410.9
