time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,17640,1736,10,2280,2240,224,19.0,30.9
30,4,2,2,28,28,83420,8117,10,8580,10660,834,16.0,19.5
40,4,2,2,28,28,149520,14792,10,15120,25320,1495,10.1,11.6
50,4,2,2,28,28,132780,13106,10,14480,39440,1429,8.9,12.5
60,4,2,2,28,28,153300,15193,10,15000,55260,1486,8.3,10.5
70,4,2,2,28,28,240720,23639,10,24360,80200,2392,7.0,8.7
81,4,2,2,28,28,215320,21431,10,21300,101760,2120,6.4,8.1
91,4,2,2,28,28,233540,23067,10,23320,125220,2303,5.9,7.4
101,4,2,2,28,28,304980,30391,10,31080,156760,3097,5.5,6.7
111,4,2,2,28,28,211260,20945,10,22020,178660,2183,5.3,6.3
121,4,2,2,28,28,256000,25510,10,26880,205060,2678,5.1,5.9
131,4,2,2,28,28,329920,32827,10,34800,238960,3462,4.9,5.6
141,4,2,2,28,28,212420,21060,10,21280,260520,2109,4.8,5.4
151,4,2,2,28,28,231840,23061,10,23460,283540,2333,4.7,5.3
161,4,2,2,28,28,346120,34436,10,36540,319320,3635,4.6,5.1
171,4,2,2,28,28,193280,19106,10,19720,339600,1949,4.6,5.0
181,4,2,2,28,28,232020,23098,10,23520,363300,2341,4.5,4.9
