time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,25780,2569,7,6360,120,633,1952.1,4006.0
41,4,4,4,30,30,44360,4064,10,4820,1180,441,7471.6,12374.5
51,4,4,4,30,30,38560,3731,10,3260,4100,315,16381.7,18378.1
61,4,4,4,30,30,38940,3833,10,3180,7060,313,21628.1,26519.6
71,4,4,4,30,30,42980,4206,10,4220,10860,412,25023.1,31616.8
82,4,4,4,30,30,74440,7113,10,7600,18120,726,26715.2,40997.1
92,4,4,4,30,30,53000,5107,10,6120,23280,589,26971.2,46158.7
102,4,4,4,30,30,55900,5455,10,4520,28080,441,25983.3,44500.6
113,4,4,4,30,30,56540,5407,10,5700,33620,545,24390.7,40462.4
123,4,4,4,30,30,88620,8550,10,9900,43860,955,22336.2,34647.4
133,4,4,4,30,30,84320,8328,10,9240,52620,912,20544.7,32207.2
144,4,4,4,30,30,80400,7772,10,8560,61020,827,19444.6,30271.6
154,4,4,4,30,30,106940,10439,10,10160,71000,991,18725.0,29603.6
164,4,4,4,30,30,104440,10334,10,11660,82320,1153,17736.9,28560.6
174,4,4,4,30,30,101760,10064,10,9820,92460,971,16997.9,27319.5
184,4,4,4,30,30,115520,11383,10,10660,103140,1050,16486.3,26672.7
