time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,18420,1838,1,2360,1400,235,1188.7,1188.7
40,4,4,4,19,19,55640,5426,1,6600,7360,643,1354.3,1354.3
50,4,4,4,19,19,46260,4580,1,3820,11200,378,1570.9,1570.9
60,4,4,4,19,19,63220,6279,1,7280,18500,723,1606.9,1606.9
70,4,4,4,19,19,91860,9116,1,9200,27720,913,1411.1,1411.1
80,4,4,4,19,19,132060,12967,1,12800,41220,1256,1096.1,1096.1
90,4,4,4,19,19,174440,17334,1,19020,59200,1890,924.9,924.9
100,4,4,4,19,19,209840,20811,1,20060,80300,1989,774.3,774.3
111,4,4,4,19,19,230240,22800,1,23560,103980,2333,675.9,675.9
121,4,4,4,19,19,319740,31644,1,33440,137060,3309,598.0,598.0
131,4,4,4,19,19,254920,25352,1,25700,162300,2555,558.6,558.6
141,4,4,4,19,19,283460,28012,1,28980,192060,2863,514.2,514.2
151,4,4,4,19,19,305240,30338,1,31160,223300,3097,493.5,493.5
161,4,4,4,19,19,229960,22829,1,23060,246660,2289,476.2,476.2
171,4,4,4,19,19,278840,27273,1,28640,274780,2801,457.7,457.7
181,4,4,4,19,19,305100,29991,1,31920,306340,3137,449.8,449.8
