time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,7780,771,10,1440,1400,142,20.0,27.0
30,4,2,2,30,30,93000,8857,10,8940,10760,851,12.8,14.3
40,4,2,2,30,30,104460,10344,10,10680,21060,1057,11.9,12.5
50,4,2,2,30,30,110660,10979,10,11260,32500,1117,10.2,11.1
60,4,2,2,30,30,130740,12887,10,13720,45840,1352,9.3,9.8
71,4,2,2,30,30,224920,22179,10,23300,69300,2297,8.0,8.4
81,4,2,2,30,30,147700,14628,10,15620,84600,1546,7.5,7.9
91,4,2,2,30,30,186320,18389,10,18480,103200,1823,7.0,7.3
101,4,2,2,30,30,250300,24858,10,24900,128380,2472,6.5,6.7
111,4,2,2,30,30,229700,22826,10,23240,152120,2309,6.1,6.3
121,4,2,2,30,30,226560,22496,10,23840,175860,2367,5.8,6.0
131,4,2,2,30,30,257160,25639,10,25700,202180,2562,5.6,5.7
141,4,2,2,30,30,243020,24082,10,25140,227280,2491,5.4,5.6
151,4,2,2,30,30,218440,21733,10,22340,249680,2222,5.3,5.5
161,4,2,2,30,30,221260,22000,10,22260,271800,2213,5.3,5.4
171,4,2,2,30,30,251960,25088,10,25840,296780,2572,5.2,5.4
181,4,2,2,30,30,262000,26113,10,26780,324300,2669,5.0,5.2
