time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,35040,3444,10,10520,60,1034,721.4,4822.0
31,4,2,2,28,28,39320,3474,10,2300,2280,203,10944.7,14120.8
41,4,2,2,28,28,51080,4948,10,3080,5260,298,16147.0,17843.3
52,4,2,2,28,28,25440,2492,10,2160,7180,211,20671.9,25905.5
62,4,2,2,28,28,29760,2910,10,2360,9660,230,25052.9,31921.6
72,4,2,2,28,28,56380,5589,10,6100,15700,604,27647.8,30655.1
82,4,2,2,28,28,97840,9633,10,9440,25000,929,24120.1,28230.3
92,4,2,2,28,28,68620,6583,10,7640,32180,732,21830.9,25189.9
103,4,2,2,28,28,57540,5641,10,5940,38620,582,20315.8,22440.8
113,4,2,2,28,28,47240,4703,10,5960,44420,593,19835.4,21741.9
123,4,2,2,28,28,78260,7674,10,6740,50900,660,19376.1,21247.6
133,4,2,2,28,28,79400,7777,10,9960,60620,975,18443.1,19962.8
144,4,2,2,28,28,78940,7352,10,5980,66980,556,17808.1,19273.5
154,4,2,2,28,28,105640,10366,10,10920,78440,1071,17086.1,18847.3
164,4,2,2,28,28,167800,16716,10,17380,95920,1731,15184.8,17042.0
174,4,2,2,28,28,165840,16440,10,16100,111740,1596,13893.6,15979.2
184,4,2,2,28,28,163260,16159,10,18020,130200,1783,12878.0,14907.5
