time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,11820,1171,10,1800,1700,178,29.7,50.6
30,4,2,2,28,28,65680,6356,10,7140,8380,690,17.5,19.7
40,4,2,2,28,28,152960,15116,10,15040,23560,1486,11.4,12.3
50,4,2,2,28,28,127000,12635,10,13300,36880,1323,9.8,10.9
60,4,2,2,28,28,170960,16941,10,17020,54700,1686,8.3,8.7
70,4,2,2,28,28,204820,20301,10,21120,75780,2093,7.2,7.6
80,4,2,2,28,28,272460,26997,10,27620,103160,2736,6.5,6.9
90,4,2,2,28,28,177160,17587,10,17000,120840,1687,6.3,6.6
100,4,2,2,28,28,266880,26573,10,27480,148340,2736,5.7,5.9
111,4,2,2,28,28,282400,28074,10,29380,177680,2920,5.5,5.6
121,4,2,2,28,28,236220,23546,10,23380,202140,2330,5.2,5.4
131,4,2,2,28,28,237800,23675,10,24040,226920,2393,5.1,5.2
141,4,2,2,28,28,289200,28770,10,29300,256280,2914,5.0,5.1
151,4,2,2,28,28,243240,24217,10,24940,280260,2483,4.9,5.0
161,4,2,2,28,28,250620,24934,10,25360,305960,2523,4.8,4.9
171,4,2,2,28,28,333200,33240,10,34500,340880,3441,4.6,4.7
181,4,2,2,28,28,253940,25285,10,25660,366780,2555,4.5,4.6
