time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,14360,1424,1,2060,920,204,2561.9,2561.9
40,4,4,4,21,21,80240,7605,1,9080,9560,860,1545.4,1545.4
50,4,4,4,21,21,82660,8131,1,8840,17860,869,1365.9,1365.9
61,4,4,4,21,21,62120,6076,1,5300,23640,518,1388.5,1388.5
71,4,4,4,21,21,117360,11634,1,12120,35880,1201,1242.2,1242.2
81,4,4,4,21,21,158020,15642,1,15960,51580,1579,1036.0,1036.0
91,4,4,4,21,21,127280,12644,1,13720,64640,1363,967.1,967.1
101,4,4,4,21,21,248600,24606,1,25880,90760,2561,810.8,810.8
111,4,4,4,21,21,203140,20251,1,19620,111180,1955,743.0,743.0
121,4,4,4,21,21,155840,15512,1,15480,126880,1540,715.2,715.2
131,4,4,4,21,21,268960,26716,1,28080,154960,2789,630.9,630.9
141,4,4,4,21,21,325160,32257,1,32680,187560,3242,583.3,583.3
151,4,4,4,21,21,207060,20596,1,21400,208700,2128,565.8,565.8
161,4,4,4,21,21,265640,26437,1,26940,235960,2681,537.7,537.7
172,4,4,4,21,21,394820,38643,1,41040,276220,4016,501.0,501.0
182,4,4,4,21,21,247300,24663,1,26500,302040,2642,486.2,486.2
