time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,3620,353,1,440,420,42,9.0,9.0
30,4,2,2,19,19,31880,3133,1,3300,3620,324,4.6,4.6
40,4,2,2,19,19,50740,5055,1,5680,8820,565,2.9,2.9
50,4,2,2,19,19,50440,5001,1,5180,13900,513,2.4,2.4
60,4,2,2,19,19,66940,6681,1,6760,20800,674,2.0,2.0
70,4,2,2,19,19,94300,9397,1,9200,30420,916,1.8,1.8
80,4,2,2,19,19,63340,6320,1,6480,36960,646,1.7,1.7
90,4,2,2,19,19,70640,7036,1,7480,44220,745,1.7,1.7
100,4,2,2,19,19,91540,9133,1,9260,53620,923,1.6,1.6
110,4,2,2,19,19,60680,6052,1,6500,59840,648,1.6,1.6
120,4,2,2,19,19,72420,7221,1,7540,67300,751,1.5,1.5
130,4,2,2,19,19,91680,9136,1,9240,76660,920,1.5,1.5
140,4,2,2,19,19,66180,6599,1,6580,83420,656,1.5,1.5
150,4,2,2,19,19,72860,7270,1,7640,90940,762,1.4,1.4
160,4,2,2,19,19,95880,9566,1,10100,100660,1007,1.4,1.4
170,4,2,2,19,19,67080,6689,1,6780,107460,676,1.4,1.4
180,4,2,2,19,19,70700,7056,1,7060,114700,704,1.4,1.4
