time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,16040,1590,10,1960,2120,194,17.8,22.6
30,4,2,2,30,30,74120,7008,10,7800,9660,737,15.2,16.8
40,4,2,2,30,30,131600,12917,10,12700,22660,1246,11.2,12.3
50,4,2,2,30,30,107580,10694,10,11640,33820,1157,9.9,10.8
61,4,2,2,30,30,190320,18926,10,19700,53620,1959,8.3,9.2
71,4,2,2,30,30,226540,22407,10,23980,77020,2371,7.1,7.7
81,4,2,2,30,30,175840,17378,10,18020,94780,1780,6.6,7.1
91,4,2,2,30,30,260200,25803,10,26100,120580,2588,6.1,6.5
101,4,2,2,30,30,270640,26937,10,28140,148080,2800,5.7,5.9
111,4,2,2,30,30,191120,18935,10,20300,168540,2011,5.5,5.6
121,4,2,2,30,30,245320,24279,10,24420,193180,2416,5.4,5.5
131,4,2,2,30,30,247340,24647,10,25900,219120,2580,5.2,5.3
141,4,2,2,30,30,197340,19622,10,19720,239380,1960,5.2,5.3
151,4,2,2,30,30,242560,24159,10,24660,263840,2456,5.1,5.2
161,4,2,2,30,30,249220,24619,10,25320,288920,2501,5.0,5.1
171,4,2,2,30,30,206760,20566,10,20720,310280,2061,4.9,5.0
181,4,2,2,30,30,252080,24958,10,25920,336760,2566,4.9,5.0
