time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,3320,326,1,400,380,39,8.9,8.9
30,4,2,2,21,21,34360,3364,1,3400,3920,332,3.8,3.8
40,4,2,2,21,21,56520,5584,1,5680,9700,561,2.5,2.5
50,4,2,2,21,21,46540,4642,1,4740,14380,472,2.2,2.2
60,4,2,2,21,21,88180,8794,1,9100,23400,907,1.8,1.8
70,4,2,2,21,21,71120,7090,1,7100,30560,707,1.7,1.7
80,4,2,2,21,21,65280,6509,1,6840,37260,682,1.6,1.6
90,4,2,2,21,21,92540,9218,1,9400,46720,936,1.5,1.5
100,4,2,2,21,21,70500,7033,1,7540,53940,752,1.5,1.5
110,4,2,2,21,21,66680,6646,1,6420,60680,639,1.4,1.4
120,4,2,2,21,21,94060,9355,1,9560,70340,950,1.4,1.4
130,4,2,2,21,21,71200,7104,1,7520,77500,750,1.4,1.4
140,4,2,2,21,21,67520,6735,1,6840,84400,682,1.4,1.4
150,4,2,2,21,21,94320,9412,1,9780,94040,975,1.4,1.4
160,4,2,2,21,21,71280,7113,1,7060,101440,704,1.3,1.3
170,4,2,2,21,21,69040,6886,1,7100,108520,708,1.3,1.3
180,4,2,2,21,21,95400,9519,1,10120,118340,1009,1.3,1.3
