time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,3980,396,10,780,740,77,76.6,235.6
40,4,4,4,28,28,36500,3473,10,3880,4720,369,33.1,79.0
50,4,4,4,28,28,43040,4256,10,4820,8960,476,27.2,51.2
60,4,4,4,28,28,55240,5423,10,4920,14240,483,23.9,38.6
71,4,4,4,28,28,66680,6612,10,6840,21040,678,21.1,32.4
81,4,4,4,28,28,61920,6142,10,6040,27220,599,19.7,29.0
91,4,4,4,28,28,84900,8400,10,9200,36440,910,17.7,24.1
101,4,4,4,28,28,127700,12613,10,12540,49520,1238,15.3,20.5
111,4,4,4,28,28,90980,9058,10,9580,59120,953,14.2,18.6
121,4,4,4,28,28,128640,12817,10,12800,72040,1275,13.2,16.3
131,4,4,4,28,28,175280,17279,10,18260,90160,1800,11.7,14.5
141,4,4,4,28,28,120000,11877,10,11540,102040,1142,11.2,13.6
151,4,4,4,28,28,132800,13179,10,12860,115320,1276,10.8,12.8
161,4,4,4,28,28,179320,17766,10,18560,133600,1838,10.1,11.9
171,4,4,4,28,28,154520,15387,10,15920,149400,1585,9.7,11.2
181,4,4,4,28,28,171320,17024,10,18400,167680,1828,9.3,10.5
