time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,12360,1221,1,1340,320,132,3170.8,3170.8
40,4,4,4,19,19,59180,5650,1,6440,7040,614,2150.8,2150.8
50,4,4,4,19,19,70940,7053,1,7440,14000,739,1761.7,1761.7
60,4,4,4,19,19,67920,6756,1,7000,21260,696,1589.4,1589.4
70,4,4,4,19,19,121380,12052,1,12820,33600,1272,1339.2,1339.2
80,4,4,4,19,19,83560,8330,1,7940,41700,791,1247.0,1247.0
91,4,4,4,19,19,132040,12950,1,13280,55080,1302,1077.9,1077.9
101,4,4,4,19,19,262480,26166,1,26820,81880,2673,843.5,843.5
111,4,4,4,19,19,271120,26944,1,28500,110080,2832,705.5,705.5
121,4,4,4,19,19,219040,21829,1,21820,131940,2174,655.6,655.6
131,4,4,4,19,19,300900,29934,1,30620,162800,3046,580.1,580.1
141,4,4,4,19,19,387220,38537,1,39940,202820,3974,515.9,515.9
151,4,4,4,19,19,263960,26262,1,26500,229640,2636,494.0,494.0
161,4,4,4,19,19,309300,30696,1,31900,261460,3165,464.4,464.4
171,4,4,4,19,19,342460,34157,1,34820,296960,3472,441.4,441.4
181,4,4,4,19,19,257240,25603,1,26660,323200,2653,432.1,432.1
