time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,3780,376,10,700,720,69,55.5,96.4
40,4,4,4,28,28,35260,3410,10,4240,4460,410,31.8,39.9
50,4,4,4,28,28,52180,5133,10,5260,9740,517,24.4,29.3
60,4,4,4,28,28,58280,5762,10,5380,15420,531,21.8,27.1
70,4,4,4,28,28,68840,6749,10,6640,22280,650,19.5,22.8
81,4,4,4,28,28,54700,5406,10,5860,27760,579,19.4,22.8
91,4,4,4,28,28,80620,8005,10,9040,36520,897,17.7,21.7
101,4,4,4,28,28,114060,11194,10,12400,48060,1216,15.6,18.7
111,4,4,4,28,28,110540,10967,10,12160,59880,1206,14.2,17.0
121,4,4,4,28,28,121380,12074,10,12020,72120,1195,13.1,15.2
131,4,4,4,28,28,165640,16473,10,17300,89280,1720,11.8,13.2
141,4,4,4,28,28,159460,15707,10,15600,105060,1536,10.9,12.3
151,4,4,4,28,28,116880,11559,10,11820,116700,1169,10.8,11.8
161,4,4,4,28,28,141000,13992,10,14080,131060,1397,10.4,11.2
171,4,4,4,28,28,170360,16941,10,17360,148420,1726,9.8,10.6
182,4,4,4,28,28,141540,14037,10,14600,163280,1447,9.6,10.2
