time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,5200,515,1,560,560,55,7.5,7.5
40,4,4,4,21,21,15260,1495,1,1580,2080,154,6.9,6.9
50,4,4,4,21,21,10580,1048,1,1100,3160,109,7.0,7.0
60,4,4,4,21,21,19420,1931,1,2380,5160,236,6.4,6.4
70,4,4,4,21,21,30840,3071,1,3360,8300,334,5.1,5.1
80,4,4,4,21,21,39400,3918,1,3960,12220,393,4.1,4.1
90,4,4,4,21,21,50900,5067,1,5320,17480,529,3.4,3.4
100,4,4,4,21,21,44820,4465,1,4780,22140,476,3.2,3.2
110,4,4,4,21,21,44320,4423,1,4380,26640,437,2.9,2.9
120,4,4,4,21,21,58000,5783,1,6000,32600,598,2.7,2.7
130,4,4,4,21,21,52260,5212,1,5600,37980,558,2.6,2.6
140,4,4,4,21,21,50060,4995,1,5500,43100,548,2.4,2.4
150,4,4,4,21,21,61620,6146,1,6700,49460,668,2.4,2.4
160,4,4,4,21,21,58020,5785,1,5720,55380,570,2.3,2.3
170,4,4,4,21,21,55320,5517,1,5620,60900,560,2.2,2.2
180,4,4,4,21,21,67560,6735,1,6860,67820,683,2.1,2.1
