time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,10820,1079,1,1280,20,127,642.0,642.0
40,4,4,4,19,19,17600,1744,1,1980,2280,196,5038.4,5038.4
50,4,4,4,19,19,72440,7210,1,7540,9880,750,2322.9,2322.9
60,4,4,4,19,19,53840,5344,1,5560,15880,551,2057.0,2057.0
70,4,4,4,19,19,76400,7596,1,7960,23460,791,1727.7,1727.7
80,4,4,4,19,19,124820,12417,1,12800,36500,1273,1439.9,1439.9
90,4,4,4,19,19,137040,13611,1,13500,49800,1340,1242.8,1242.8
100,4,4,4,19,19,190220,18802,1,18860,69340,1864,1010.5,1010.5
110,4,4,4,19,19,307120,30471,1,31600,101080,3135,807.5,807.5
120,4,4,4,19,19,221740,21722,1,22940,123360,2247,729.9,729.9
131,4,4,4,19,19,288060,28611,1,29500,153540,2930,646.8,646.8
141,4,4,4,19,19,388200,38515,1,38780,192680,3847,573.6,573.6
151,4,4,4,19,19,215640,21403,1,22200,215560,2203,554.1,554.1
161,4,4,4,19,19,255980,25478,1,26120,241020,2599,530.9,530.9
171,4,4,4,19,19,354220,35228,1,36800,277180,3659,505.3,505.3
181,4,4,4,19,19,272160,27026,1,27160,305240,2697,487.2,487.2
