time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,24500,2424,1,2440,2460,241,117.6,117.6
30,4,2,2,21,21,111780,10743,1,12040,13580,1157,663.8,663.8
40,4,2,2,21,21,153480,15084,1,15220,29620,1495,486.3,486.3
50,4,2,2,21,21,104500,10391,1,9940,40240,988,495.9,495.9
60,4,2,2,21,21,184600,18309,1,19260,59500,1910,416.3,416.3
70,4,2,2,21,21,280540,27906,1,29200,88280,2904,357.4,357.4
80,4,2,2,21,21,244380,24285,1,25020,113080,2486,331.2,331.2
91,4,2,2,21,21,298220,29538,1,31060,142820,3076,306.3,306.3
101,4,2,2,21,21,333580,32665,1,32880,177740,3219,288.6,288.6
111,4,2,2,21,21,421680,42000,1,42440,220220,4227,273.0,273.0
121,4,2,2,21,21,336740,33251,1,34960,255280,3452,263.7,263.7
131,4,2,2,21,21,319740,31808,1,32700,287860,3253,261.5,261.5
141,4,2,2,21,21,386520,38235,1,40560,327860,4012,258.5,258.5
151,4,2,2,21,21,338300,33628,1,33980,362020,3377,255.7,255.7
161,4,2,2,21,21,341200,33612,1,36700,397520,3615,247.4,247.4
171,4,2,2,21,21,398420,39651,1,39440,437400,3925,246.7,246.7
181,4,2,2,21,21,345660,34442,1,35140,472900,3501,241.7,241.7
