time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,17060,1701,1,2560,1480,255,2123.3,2123.3
40,4,4,4,19,19,55940,5420,1,6220,7320,602,1829.5,1829.5
50,4,4,4,19,19,63220,6296,1,6340,13860,631,1553.2,1553.2
60,4,4,4,19,19,79460,7878,1,7820,21580,775,1578.2,1578.2
70,4,4,4,19,19,105320,10461,1,10140,31960,1007,1342.5,1342.5
80,4,4,4,19,19,148360,14782,1,15380,47500,1532,1072.1,1072.1
90,4,4,4,19,19,191560,18830,1,19320,66640,1899,931.0,931.0
100,4,4,4,19,19,216680,21515,1,21440,88980,2128,799.9,799.9
111,4,4,4,19,19,282060,27742,1,28820,117620,2834,679.1,679.1
121,4,4,4,19,19,171580,17025,1,18160,135480,1801,654.1,654.1
131,4,4,4,19,19,331820,33000,1,33340,169380,3315,587.7,587.7
141,4,4,4,19,19,253940,25267,1,26920,195740,2678,553.6,553.6
151,4,4,4,19,19,369720,36483,1,37800,232920,3730,514.7,514.7
161,4,4,4,19,19,325960,32168,1,34000,266660,3355,483.3,483.3
171,4,4,4,19,19,276680,27571,1,28100,294580,2800,468.3,468.3
181,4,4,4,19,19,307300,30257,1,31560,326660,3107,457.4,457.4
