time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,1160,115,10,280,180,27,25.3,106.0
40,4,4,4,30,30,33760,3165,10,3820,4040,358,31.1,43.1
50,4,4,4,30,30,60120,5941,10,6100,10140,602,22.2,26.2
61,4,4,4,30,30,48980,4865,10,4440,14880,441,21.5,32.4
71,4,4,4,30,30,83220,8145,10,8300,23300,812,18.0,24.2
81,4,4,4,30,30,78300,7764,10,8300,31240,823,16.7,21.4
91,4,4,4,30,30,56400,5501,10,6380,37400,622,17.3,20.1
101,4,4,4,30,30,117060,11648,10,11440,49300,1138,15.3,17.1
111,4,4,4,30,30,124300,12308,10,13040,62440,1291,13.8,15.6
121,4,4,4,30,30,105980,10388,10,10600,72920,1039,13.2,14.8
132,4,4,4,30,30,133720,13261,10,14040,87080,1392,12.3,13.4
142,4,4,4,30,30,129880,12922,10,12380,99760,1231,11.8,13.0
152,4,4,4,30,30,118040,11758,10,12400,111620,1235,11.4,12.4
162,4,4,4,30,30,143180,14163,10,14400,126060,1424,10.9,11.7
172,4,4,4,30,30,154420,15325,10,16220,141560,1609,10.5,11.2
182,4,4,4,30,30,120660,12019,10,13040,154300,1298,10.2,11.2
