time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,3000,297,1,280,360,27,14.1,14.1
30,4,2,2,19,19,25380,2496,1,2860,2920,281,4.7,4.7
40,4,2,2,19,19,75320,7505,1,7680,10640,765,2.4,2.4
50,4,2,2,19,19,40820,4071,1,3960,14740,394,3.1,3.1
60,4,2,2,19,19,62280,6204,1,6460,21260,643,2.6,2.6
70,4,2,2,19,19,88520,8833,1,9160,30200,914,2.2,2.2
80,4,2,2,19,19,61600,6144,1,6500,36560,648,2.0,2.0
90,4,2,2,19,19,68720,6847,1,7340,43560,731,1.9,1.9
100,4,2,2,19,19,95440,9507,1,9940,53320,990,1.8,1.8
110,4,2,2,19,19,59100,5892,1,6180,59460,616,1.7,1.7
120,4,2,2,19,19,71600,7145,1,7100,66820,708,1.7,1.7
130,4,2,2,19,19,93140,9299,1,9680,76380,966,1.6,1.6
140,4,2,2,19,19,62860,6272,1,6280,82860,626,1.6,1.6
150,4,2,2,19,19,69300,6907,1,7120,90000,709,1.5,1.5
160,4,2,2,19,19,91720,9130,1,9140,99340,909,1.5,1.5
170,4,2,2,19,19,68060,6789,1,7040,106440,702,1.5,1.5
180,4,2,2,19,19,72060,7188,1,7600,113700,758,1.5,1.5
