time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,28560,2826,10,8760,220,867,1220.4,3284.0
31,4,2,2,28,28,66000,6057,10,3160,2140,290,8121.2,10385.5
41,4,2,2,28,28,45940,4484,10,4100,6140,400,15589.5,20364.3
51,4,2,2,28,28,49580,4941,10,5620,12280,560,20422.7,25456.3
61,4,2,2,28,28,76380,7205,10,6400,18720,603,20317.6,25610.0
72,4,2,2,28,28,85640,8226,10,9280,28220,891,17724.1,21857.9
82,4,2,2,28,28,77400,7608,10,7680,36000,754,16748.3,20011.0
92,4,2,2,28,28,41920,4115,10,4680,40500,459,16367.7,19551.9
102,4,2,2,28,28,14260,1378,10,1300,41760,125,16415.1,19571.6
114,4,2,2,28,28,13360,1210,10,1880,43340,170,16939.4,20156.1
124,4,2,2,28,28,30120,2985,10,3420,46780,339,18539.4,21642.4
134,4,2,2,28,28,88960,8613,10,8460,55560,819,20250.9,24651.5
144,4,2,2,28,28,92100,9068,10,9000,64200,886,19530.5,24204.1
154,4,2,2,28,28,136480,13376,10,14580,78280,1428,17872.8,22300.5
165,4,2,2,28,28,110340,10808,10,10540,88580,1032,16787.3,20888.9
175,4,2,2,28,28,115120,11230,10,12240,101260,1194,15618.0,19269.7
185,4,2,2,28,28,169360,16713,10,17560,118740,1732,14600.9,17860.8
