time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
30,4,2,2,21,21,17080,1700,1,1940,1760,193,3.4,3.4
40,4,2,2,21,21,29960,2973,1,3180,4780,315,3.6,3.6
50,4,2,2,21,21,50400,5009,1,5040,9940,500,3.4,3.4
60,4,2,2,21,21,63460,6330,1,6360,16560,634,2.6,2.6
70,4,2,2,21,21,87340,8707,1,8820,25540,879,2.1,2.1
80,4,2,2,21,21,63360,6307,1,6300,31920,627,1.9,1.9
90,4,2,2,21,21,69920,6960,1,7140,39180,710,1.8,1.8
100,4,2,2,21,21,66280,6600,1,6700,45940,667,1.7,1.7
110,4,2,2,21,21,86200,8518,1,8640,54900,853,1.6,1.6
120,4,2,2,21,21,67160,6691,1,6880,61740,685,1.6,1.6
130,4,2,2,21,21,69720,6959,1,7140,68980,712,1.6,1.6
140,4,2,2,21,21,88800,8856,1,9100,78060,907,1.5,1.5
150,4,2,2,21,21,68220,6807,1,7200,85160,718,1.5,1.5
160,4,2,2,21,21,72240,7198,1,7600,92500,757,1.5,1.5
170,4,2,2,21,21,93740,9350,1,9540,102100,951,1.4,1.4
180,4,2,2,21,21,76260,7608,1,7840,109860,782,1.4,1.4
