time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,4620,455,10,980,880,96,39.3,66.3
40,4,4,4,28,28,35500,3411,10,3400,4720,326,27.1,36.4
50,4,4,4,28,28,40800,4025,10,3960,8780,390,24.7,29.3
61,4,4,4,28,28,60820,5982,10,5980,14700,588,22.9,26.6
71,4,4,4,28,28,65840,6516,10,6820,21460,674,19.9,21.8
81,4,4,4,28,28,67480,6573,10,6980,28260,679,18.7,21.1
91,4,4,4,28,28,64840,6370,10,7120,35260,699,18.3,21.8
101,4,4,4,28,28,91080,8979,10,9200,44600,907,16.6,19.2
111,4,4,4,28,28,111100,11030,10,10980,56380,1090,14.7,16.9
121,4,4,4,28,28,126720,12509,10,12820,69240,1265,13.5,15.2
132,4,4,4,28,28,140200,13890,10,15120,83840,1498,12.3,13.7
142,4,4,4,28,28,158520,15760,10,15860,99400,1576,11.4,12.6
152,4,4,4,28,28,143020,14203,10,14380,113600,1428,11.0,11.8
162,4,4,4,28,28,133780,13202,10,13720,127120,1353,10.6,11.3
172,4,4,4,28,28,147420,14664,10,15040,142060,1496,10.1,10.9
182,4,4,4,28,28,162820,15948,10,17080,159360,1673,9.8,10.4
