time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,6200,612,1,740,700,73,4.5,4.5
30,4,2,2,21,21,56760,5589,1,5820,6580,573,2.3,2.3
40,4,2,2,21,21,51300,5092,1,4980,11760,494,2.1,2.1
50,4,2,2,21,21,27380,2730,1,2880,14580,287,2.2,2.2
60,4,2,2,21,21,80720,8043,1,8320,22960,829,1.9,1.9
70,4,2,2,21,21,71700,7146,1,7460,30140,743,1.7,1.7
80,4,2,2,21,21,64500,6433,1,6720,36840,670,1.6,1.6
90,4,2,2,21,21,93640,9281,1,9320,46300,923,1.5,1.5
100,4,2,2,21,21,69020,6882,1,6940,53460,692,1.5,1.5
110,4,2,2,21,21,63840,6364,1,6880,59940,685,1.5,1.5
120,4,2,2,21,21,92520,9206,1,9820,69400,977,1.4,1.4
130,4,2,2,21,21,71760,7155,1,7280,76620,725,1.4,1.4
140,4,2,2,21,21,68240,6809,1,7060,83640,704,1.4,1.4
150,4,2,2,21,21,71440,7122,1,7560,91000,753,1.4,1.4
160,4,2,2,21,21,94240,9396,1,9280,100620,925,1.4,1.4
170,4,2,2,21,21,69000,6885,1,6680,107780,666,1.4,1.4
180,4,2,2,21,21,74520,7435,1,7160,115460,714,1.4,1.4
