time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,6660,660,10,1340,1160,132,18.9,26.1
30,4,2,2,28,28,90120,8728,10,9420,10280,912,12.0,13.1
40,4,2,2,28,28,134120,13316,10,13360,23500,1326,9.6,10.1
50,4,2,2,28,28,112220,11152,10,11800,35360,1172,9.3,12.1
60,4,2,2,28,28,171700,17037,10,17220,53180,1708,8.2,9.8
70,4,2,2,28,28,199100,19826,10,20960,73540,2087,7.2,8.1
80,4,2,2,28,28,234860,23418,10,23240,97460,2317,6.5,7.3
90,4,2,2,28,28,211940,21061,10,21060,118480,2092,6.1,6.7
100,4,2,2,28,28,235880,23484,10,24600,142540,2449,5.8,6.3
110,4,2,2,28,28,231300,23008,10,25140,166920,2500,5.6,6.0
120,4,2,2,28,28,237980,23653,10,23360,190840,2321,5.3,5.7
131,4,2,2,28,28,248740,24691,10,26700,216800,2650,5.2,5.5
141,4,2,2,28,28,240180,23884,10,24740,241520,2460,5.1,5.5
151,4,2,2,28,28,242440,24097,10,24000,265580,2385,5.0,5.4
161,4,2,2,28,28,276340,27543,10,28640,293540,2854,4.9,5.3
171,4,2,2,28,28,234220,23342,10,23920,317660,2383,4.9,5.2
181,4,2,2,28,28,243960,24298,10,26060,342760,2595,4.8,5.1
