time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,7000,695,1,1020,580,101,818.9,818.9
40,4,4,4,21,21,67800,6564,1,7820,7500,757,1630.0,1630.0
50,4,4,4,21,21,73800,7282,1,7440,14800,734,1469.6,1469.6
60,4,4,4,21,21,61120,6060,1,6280,21260,622,1439.9,1439.9
70,4,4,4,21,21,124280,12293,1,13140,34300,1299,1164.8,1164.8
80,4,4,4,21,21,124140,12355,1,11920,45740,1186,974.4,974.4
91,4,4,4,21,21,117800,11547,1,12060,57880,1182,939.8,939.8
101,4,4,4,21,21,259560,25839,1,27560,84700,2743,781.0,781.0
111,4,4,4,21,21,255620,25467,1,25820,110800,2572,675.4,675.4
121,4,4,4,21,21,213300,21242,1,22380,133020,2228,627.6,627.6
131,4,4,4,21,21,246320,24480,1,25440,158300,2528,578.8,578.8
141,4,4,4,21,21,362520,36050,1,36080,195600,3587,524.4,524.4
151,4,4,4,21,21,180900,17925,1,18800,213700,1862,518.8,518.8
161,4,4,4,21,21,315960,31470,1,31820,245740,3169,482.9,482.9
171,4,4,4,21,21,379960,37739,1,39960,285500,3969,455.5,455.5
181,4,4,4,21,21,227600,22590,1,22900,308000,2272,451.5,451.5
