time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,15920,1577,10,2200,2080,217,19.4,24.5
30,4,2,2,30,30,82020,7887,10,8140,10380,782,14.6,18.2
40,4,2,2,30,30,99360,9807,10,9780,20160,965,12.2,13.4
50,4,2,2,30,30,99500,9862,10,9640,30400,955,11.7,14.2
60,4,2,2,30,30,109060,10821,10,11720,41920,1162,10.6,12.4
70,4,2,2,30,30,208180,20550,10,22280,63540,2199,8.6,10.1
81,4,2,2,30,30,128560,12738,10,13240,76660,1311,8.4,9.4
91,4,2,2,30,30,190500,18750,10,18900,96020,1860,7.7,8.5
101,4,2,2,30,30,221460,22053,10,21700,117840,2160,7.1,7.9
111,4,2,2,30,30,247280,24543,10,25940,143140,2574,6.6,7.1
121,4,2,2,30,30,224080,22276,10,24380,166920,2423,6.2,6.7
131,4,2,2,30,30,266960,26602,10,26460,193620,2636,5.9,6.4
141,4,2,2,30,30,206840,20550,10,22140,215200,2199,5.7,6.1
151,4,2,2,30,30,265160,26263,10,28040,242680,2777,5.5,5.8
161,4,2,2,30,30,253800,25261,10,25580,267980,2546,5.4,5.7
171,4,2,2,30,30,183540,18163,10,18260,286120,1807,5.3,5.7
181,4,2,2,30,30,262980,26143,10,27000,313460,2684,5.2,5.5
