time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,40840,4051,10,7660,660,759,1467.6,3437.7
30,4,2,2,30,30,73640,6761,10,7060,5240,648,10116.2,11840.3
41,4,2,2,30,30,67600,6712,10,5700,11100,565,13299.1,16814.0
51,4,2,2,30,30,68240,6735,10,6440,17520,635,15572.9,22290.2
61,4,2,2,30,30,136760,13472,10,14760,32100,1454,13701.5,18460.4
71,4,2,2,30,30,199320,19568,10,20580,52560,2020,10719.3,14250.2
81,4,2,2,30,30,147200,14355,10,15220,67240,1484,9789.4,12853.2
92,4,2,2,30,30,152620,14833,10,15940,82840,1549,9147.4,11765.9
102,4,2,2,30,30,210320,20811,10,21900,104280,2167,8695.3,11350.4
112,4,2,2,30,30,132460,13073,10,13800,118200,1362,8369.2,10953.8
122,4,2,2,30,30,100660,9917,10,11220,129640,1105,8475.0,11132.3
132,4,2,2,30,30,186860,18580,10,17580,147540,1748,8397.1,11182.6
142,4,2,2,30,30,215620,21435,10,22060,169540,2193,8129.3,10895.0
152,4,2,2,30,30,174480,17002,10,18680,187720,1820,7984.6,10744.8
162,4,2,2,30,30,220640,21843,10,22400,210060,2217,7661.4,10305.1
173,4,2,2,30,30,287980,28280,10,30000,239260,2946,7319.0,9911.1
183,4,2,2,30,30,250060,24768,10,25380,265060,2513,7020.3,9449.9
