time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,9800,978,1,940,80,93,1494.3,1494.3
40,4,4,4,19,19,43520,4335,1,4560,4780,454,2939.4,2939.4
50,4,4,4,19,19,56480,5554,1,5240,10140,515,2271.3,2271.3
60,4,4,4,19,19,73400,7244,1,7880,17840,777,1786.7,1786.7
70,4,4,4,19,19,105420,10510,1,10260,28660,1022,1427.1,1427.1
80,4,4,4,19,19,183240,18258,1,18600,47340,1853,1111.5,1111.5
90,4,4,4,19,19,151660,14990,1,15700,62960,1551,964.1,964.1
100,4,4,4,19,19,221360,22056,1,22760,86000,2267,793.8,793.8
110,4,4,4,19,19,367420,36281,1,36460,123560,3600,630.8,630.8
120,4,4,4,19,19,222600,22144,1,22500,146960,2238,591.1,591.1
130,4,4,4,19,19,273020,27152,1,26960,175140,2681,541.2,541.2
140,4,4,4,19,19,412520,41050,1,42220,216700,4201,484.1,484.1
151,4,4,4,19,19,216080,21487,1,22480,238820,2235,476.5,476.5
161,4,4,4,19,19,252760,25065,1,26020,265120,2580,457.0,457.0
171,4,4,4,19,19,340320,33953,1,35280,299700,3519,438.4,438.4
181,4,4,4,19,19,240180,23881,1,24560,324320,2442,432.7,432.7
