time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,4380,435,1,560,500,55,6.5,6.5
30,4,2,2,21,21,27040,2648,1,2580,3240,252,3.8,3.8
40,4,2,2,21,21,74340,7380,1,7420,10960,736,2.2,2.2
50,4,2,2,21,21,38100,3798,1,3780,14800,376,2.1,2.1
60,4,2,2,21,21,65020,6476,1,6980,21560,695,1.8,1.8
70,4,2,2,21,21,94560,9408,1,9560,31160,951,1.6,1.6
80,4,2,2,21,21,64460,6431,1,6480,37860,646,1.6,1.6
90,4,2,2,21,21,67140,6685,1,6440,44660,641,1.6,1.6
100,4,2,2,21,21,93140,9291,1,9540,54340,951,1.5,1.5
110,4,2,2,21,21,62680,6252,1,6240,60620,622,1.5,1.5
120,4,2,2,21,21,69980,6974,1,7420,67800,739,1.4,1.4
130,4,2,2,21,21,94500,9428,1,9720,77460,969,1.4,1.4
140,4,2,2,21,21,68020,6786,1,6880,84460,686,1.4,1.4
150,4,2,2,21,21,70660,7051,1,7260,91780,724,1.4,1.4
160,4,2,2,21,21,94800,9443,1,9480,101500,944,1.4,1.4
170,4,2,2,21,21,71700,7132,1,7620,108780,757,1.3,1.3
180,4,2,2,21,21,73180,7301,1,7840,116220,782,1.3,1.3
