time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,8760,871,1,1720,820,171,1339.8,1339.8
40,4,4,4,19,19,75200,7296,1,7520,7760,729,1610.2,1610.2
50,4,4,4,19,19,63420,6239,1,6900,14900,678,1516.1,1516.1
60,4,4,4,19,19,71560,7130,1,7460,22480,743,1403.6,1403.6
70,4,4,4,19,19,122440,12204,1,12320,34760,1228,1255.9,1255.9
80,4,4,4,19,19,148340,14779,1,14400,49680,1434,1055.8,1055.8
91,4,4,4,19,19,173440,17140,1,18560,67980,1834,889.2,889.2
101,4,4,4,19,19,368020,36397,1,37240,105140,3683,693.2,693.2
111,4,4,4,19,19,180740,17996,1,19000,124120,1891,642.1,642.1
121,4,4,4,19,19,190160,18910,1,20000,143420,1988,618.9,618.9
131,4,4,4,19,19,350620,34506,1,35040,178780,3448,562.4,562.4
141,4,4,4,19,19,327040,32185,1,33100,212360,3257,515.1,515.1
151,4,4,4,19,19,274500,27324,1,27540,240320,2741,493.3,493.3
161,4,4,4,19,19,400320,39801,1,42320,282060,4207,462.2,462.2
171,4,4,4,19,19,319640,31726,1,31860,314080,3162,442.8,442.8
181,4,4,4,19,19,275800,27347,1,28280,342640,2804,432.7,432.7
