time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,6600,656,10,1020,1160,101,38.8,63.3
40,4,4,4,28,28,38480,3691,10,3700,5140,354,26.4,33.0
50,4,4,4,28,28,50140,4954,10,5420,10240,535,23.9,29.2
60,4,4,4,28,28,62640,6131,10,6180,16280,604,23.2,27.0
71,4,4,4,28,28,53540,5281,10,5360,21600,528,21.6,25.1
81,4,4,4,28,28,78580,7811,10,7820,29720,777,19.3,21.4
91,4,4,4,28,28,90460,8921,10,9940,39360,980,17.3,18.9
101,4,4,4,28,28,97700,9708,10,10140,49240,1007,15.8,17.4
111,4,4,4,28,28,117700,11704,10,12360,61640,1229,14.1,15.5
121,4,4,4,28,28,107420,10584,10,10780,72360,1062,13.6,15.3
131,4,4,4,28,28,125880,12459,10,12500,85560,1237,12.6,14.0
141,4,4,4,28,28,148240,14694,10,14920,100240,1478,11.8,12.9
151,4,4,4,28,28,105580,10495,10,10460,110940,1039,11.6,12.6
162,4,4,4,28,28,159880,15685,10,15980,126920,1567,10.9,11.9
172,4,4,4,28,28,166420,16524,10,16960,143980,1684,10.3,11.1
182,4,4,4,28,28,157520,15704,10,17020,160580,1696,9.9,10.7
