time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,33120,3286,1,4060,2800,402,319.7,319.7
30,4,2,2,21,21,100700,9862,1,10160,12800,995,589.8,589.8
40,4,2,2,21,21,148140,14765,1,16100,28440,1604,560.5,560.5
50,4,2,2,21,21,163860,16332,1,15540,45000,1548,508.2,508.2
60,4,2,2,21,21,216580,21399,1,21980,67620,2171,401.9,401.9
70,4,2,2,21,21,183960,18076,1,18460,86800,1813,333.1,333.1
80,4,2,2,21,21,380640,37848,1,38580,124840,3836,304.6,304.6
90,4,2,2,21,21,337100,32955,1,34820,159240,3404,280.6,280.6
101,4,2,2,21,21,399340,39668,1,40380,200420,4011,263.3,263.3
111,4,2,2,21,21,438080,43538,1,44560,245220,4428,263.9,263.9
121,4,2,2,21,21,384240,38088,1,39900,284860,3955,259.1,259.1
131,4,2,2,21,21,377140,37388,1,38780,322840,3844,253.0,253.0
141,4,2,2,21,21,399320,39693,1,40900,363780,4065,249.7,249.7
151,4,2,2,21,21,347900,34548,1,35860,400040,3561,245.2,245.2
161,4,2,2,21,21,340580,33898,1,34700,434100,3453,243.6,243.6
171,4,2,2,21,21,484300,47723,1,49420,484140,4869,237.9,237.9
181,4,2,2,21,21,411200,40777,1,42080,526080,4172,231.0,231.0
