time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,4280,425,1,420,500,41,8.4,8.4
40,4,4,4,21,21,19000,1853,1,2040,2420,199,5.4,5.4
50,4,4,4,21,21,21960,2174,1,2160,4680,213,5.0,5.0
60,4,4,4,21,21,24240,2416,1,2420,7180,241,4.6,4.6
70,4,4,4,21,21,32500,3227,1,3260,10520,323,3.9,3.9
80,4,4,4,21,21,22720,2253,1,2340,12860,232,3.9,3.9
90,4,4,4,21,21,49680,4947,1,5020,17960,499,3.4,3.4
100,4,4,4,21,21,44920,4479,1,4720,22600,470,3.1,3.1
110,4,4,4,21,21,46020,4588,1,4520,27300,450,2.9,2.9
120,4,4,4,21,21,62240,6204,1,6200,33740,618,2.7,2.7
130,4,4,4,21,21,53240,5309,1,5580,39240,556,2.5,2.5
140,4,4,4,21,21,57320,5721,1,6040,44900,602,2.4,2.4
151,4,4,4,21,21,55120,5496,1,6020,50540,600,2.3,2.3
161,4,4,4,21,21,68700,6848,1,7320,57580,729,2.2,2.2
171,4,4,4,21,21,61000,6086,1,6040,63760,602,2.2,2.2
181,4,4,4,21,21,71540,7102,1,7500,71180,744,2.1,2.1
