time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,1960,193,10,400,400,39,197.7,964.7
40,4,4,4,28,28,34900,3372,10,3800,4300,367,45.6,163.4
50,4,4,4,28,28,58480,5695,10,6160,10220,599,29.3,70.1
61,4,4,4,28,28,46260,4565,10,4900,14660,483,26.5,60.3
71,4,4,4,28,28,66980,6551,10,6440,21400,629,23.4,48.0
81,4,4,4,28,28,86740,8567,10,8700,30340,859,19.9,36.4
91,4,4,4,28,28,78540,7781,10,8480,38600,840,17.8,30.3
101,4,4,4,28,28,110680,10809,10,11340,50020,1107,15.9,26.8
111,4,4,4,28,28,134660,13332,10,14100,64180,1396,14.0,22.3
121,4,4,4,28,28,74340,7333,10,7580,71580,747,14.1,21.1
132,4,4,4,28,28,151260,15050,10,15960,87140,1588,12.8,18.7
142,4,4,4,28,28,170540,16898,10,16980,104080,1682,11.8,16.5
152,4,4,4,28,28,117860,11734,10,12040,115920,1198,11.3,15.5
162,4,4,4,28,28,165180,16184,10,17060,132780,1671,10.8,14.4
172,4,4,4,28,28,151780,15030,10,15680,148160,1552,10.3,13.6
182,4,4,4,28,28,135920,13496,10,14240,162380,1413,10.0,13.0
