time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,3060,304,1,340,360,33,7.9,7.9
40,4,4,4,19,19,13660,1333,1,1340,1760,130,6.9,6.9
50,4,4,4,19,19,21360,2113,1,2080,3980,205,6.4,6.4
60,4,4,4,19,19,20500,2041,1,2200,6100,219,5.5,5.5
70,4,4,4,19,19,35060,3481,1,3560,9680,353,4.4,4.4
80,4,4,4,19,19,48380,4824,1,4980,14540,496,3.7,3.7
90,4,4,4,19,19,41840,4165,1,4380,18840,436,3.5,3.5
100,4,4,4,19,19,53040,5276,1,5580,24340,555,3.1,3.1
110,4,4,4,19,19,65880,6566,1,6580,30980,655,2.8,2.8
120,4,4,4,19,19,50560,5027,1,5240,36180,521,2.6,2.6
130,4,4,4,19,19,52760,5258,1,5440,41640,542,2.5,2.5
140,4,4,4,19,19,76180,7599,1,7620,49520,760,2.3,2.3
151,4,4,4,19,19,50680,5033,1,5220,54720,518,2.2,2.2
161,4,4,4,19,19,51740,5155,1,5180,59920,516,2.2,2.2
171,4,4,4,19,19,73760,7353,1,7560,67460,753,2.1,2.1
181,4,4,4,19,19,50000,4989,1,5500,72620,548,2.1,2.1
