time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,26240,2604,10,4360,240,432,772.4,4200.9
41,4,4,4,28,28,48380,4489,10,6940,1520,643,6604.7,13031.5
51,4,4,4,28,28,36000,3460,10,2100,4140,201,17323.1,21081.4
61,4,4,4,28,28,13460,1286,10,1280,5280,122,19400.6,21908.2
72,4,4,4,28,28,49540,4776,10,3800,9300,366,26428.5,31701.7
82,4,4,4,28,28,53000,5266,10,4020,13040,399,28887.2,36663.3
92,4,4,4,28,28,54280,5336,10,5760,17960,566,29985.8,45343.6
102,4,4,4,28,28,38060,3753,10,3880,21940,382,27857.6,38614.1
112,4,4,4,28,28,39020,3869,10,3960,25620,392,26870.5,36205.9
122,4,4,4,28,28,45440,4477,10,5380,30540,530,25809.6,31576.0
133,4,4,4,28,28,58520,5741,10,5760,36560,565,25036.0,29482.0
143,4,4,4,28,28,56680,5569,10,6360,42600,625,23902.6,27203.4
153,4,4,4,28,28,68800,6793,10,7320,49860,722,22518.8,25299.3
163,4,4,4,28,28,78200,7721,10,8220,57960,811,21434.5,23630.8
173,4,4,4,28,28,115420,11436,10,12020,69320,1191,19507.5,21949.9
183,4,4,4,28,28,112140,10941,10,11760,81040,1147,17981.7,20478.8
