time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,9180,900,1,1000,1000,98,3.7,3.7
30,4,2,2,19,19,25080,2468,1,2140,3600,210,3.5,3.5
40,4,2,2,19,19,79540,7890,1,8040,11580,797,2.0,2.0
50,4,2,2,19,19,44080,4398,1,4960,16080,494,1.9,1.9
60,4,2,2,19,19,59280,5913,1,6160,22260,614,1.8,1.8
70,4,2,2,19,19,92920,9256,1,9600,31640,956,1.6,1.6
80,4,2,2,19,19,59320,5920,1,6100,37780,608,1.5,1.5
90,4,2,2,19,19,68560,6809,1,7480,44680,742,1.5,1.5
100,4,2,2,19,19,93940,9359,1,9500,54420,946,1.5,1.5
110,4,2,2,19,19,66080,6586,1,7000,61040,697,1.5,1.5
120,4,2,2,19,19,68440,6826,1,7180,68100,716,1.4,1.4
130,4,2,2,19,19,95760,9557,1,10280,77800,1026,1.4,1.4
140,4,2,2,19,19,67540,6732,1,7220,84680,719,1.4,1.4
150,4,2,2,19,19,72260,7208,1,7900,92140,788,1.4,1.4
160,4,2,2,19,19,94220,9404,1,9560,101760,954,1.4,1.4
170,4,2,2,19,19,68780,6862,1,6720,108780,670,1.4,1.4
180,4,2,2,19,19,74160,7396,1,7440,116320,741,1.4,1.4
